X_features	Y_features	association	p-values	q-values
DKPMWHFRUGMUKF-GDYCBZMLSA-N	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	-0.014015572858731925	0.9414018983829737	0.9884934179615077
DKPMWHFRUGMUKF-GDYCBZMLSA-N	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella	-0.1509182203626696	0.4259946509637734	0.7676655154169282
DKPMWHFRUGMUKF-GDYCBZMLSA-N	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella	-0.03137516766595109	0.8692690691764436	0.9745777758795167
DKPMWHFRUGMUKF-GDYCBZMLSA-N	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium	0.24668826369934777	0.18878801458854	0.5428902391013332
DKPMWHFRUGMUKF-GDYCBZMLSA-N	d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptococcales;f__Peptococcaceae;g__Peptococcus	0.11345703631626877	0.5505360687358752	0.8496462163167838
DKPMWHFRUGMUKF-GDYCBZMLSA-N	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella	0.012907533822532846	0.9460275568528793	0.9884934179615077
DKPMWHFRUGMUKF-GDYCBZMLSA-N	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Succinivibrionaceae;g__Succinatimonas	-0.176529905585278	0.3507340114650125	0.6978793375691177
DKPMWHFRUGMUKF-GDYCBZMLSA-N	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Incertae_Sedis	0.4858128678377449	0.00649560513990251	0.08384670175846945
DKPMWHFRUGMUKF-GDYCBZMLSA-N	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides	-0.17265546886235492	0.3615750757447497	0.7098164404471426
DKPMWHFRUGMUKF-GDYCBZMLSA-N	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_sensu_stricto_1	0.7075589368560715	1.2275970419461344e-05	0.0008749418917143358
DKPMWHFRUGMUKF-GDYCBZMLSA-N	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Selenomonadaceae;g__Megamonas	0.3027808676307008	0.10387170798379251	0.38778770980615873
DKPMWHFRUGMUKF-GDYCBZMLSA-N	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	-0.24487552067217397	0.19216233256122253	0.5458524229275307
DKPMWHFRUGMUKF-GDYCBZMLSA-N	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadales;g__Saccharimonadales	-0.3928187171413168	0.03176964529014853	0.20086614441513262
DKPMWHFRUGMUKF-GDYCBZMLSA-N	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Flavonifractor	-0.1404094382781215	0.45926728127224314	0.7896174309592953
DKPMWHFRUGMUKF-GDYCBZMLSA-N	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Megasphaera	0.21067853170189096	0.26377999886923764	0.6046886523786033
