X_features	Y_features	association	p-values	q-values
Bacteroidaceae_Bacteroides	Bacteroidaceae_Bacteroides	1.0	0.0	0.0
Bacteroidaceae_Bacteroides	Barnesiellaceae_Barnesiella	0.5573734864131633	0.0013756042015129442	0.02759798738465665
Bacteroidaceae_Bacteroides	Prevotellaceae_Alloprevotella	0.4550511906160991	0.011515960531262063	0.13576711363172114
Bacteroidaceae_Bacteroides	Fusobacteriaceae_Fusobacterium	0.4297006759383946	0.017795155252134397	0.17548932978205511
Bacteroidaceae_Bacteroides	Peptococcaceae_Peptococcus	-0.1029600270507872	0.5882214353656885	0.8627589062626045
Bacteroidaceae_Bacteroides	Sutterellaceae_Sutterella	0.16668522125995006	0.37866389263449773	0.7358776519249102
Bacteroidaceae_Bacteroides	Succinivibrionaceae_Succinatimonas	-0.010030108271890796	0.9580474281250273	0.9898820415404784
Bacteroidaceae_Bacteroides	Ruminococcaceae_Incertae_Sedis	0.3756537429730249	0.04078359073101065	0.2841908017586912
Bacteroidaceae_Bacteroides	Tannerellaceae_Parabacteroides	0.7306708244123371	4.548341264929293e-06	0.00019275132711916575
Bacteroidaceae_Bacteroides	Clostridiaceae_Clostridium_sensu_stricto_1	-0.2869866172459019	0.12413434912613294	0.48973664734880457
Bacteroidaceae_Bacteroides	Selenomonadaceae_Megamonas	0.1657397107897664	0.3814126631130643	0.7359330022286786
Bacteroidaceae_Bacteroides	Rikenellaceae_Alistipes	0.2981287048765867	0.10956228418937956	0.4532814290473544
Bacteroidaceae_Bacteroides	Saccharimonadales_Saccharimonadales	-0.2460414792770428	0.18998719430804986	0.560368212075666
Bacteroidaceae_Bacteroides	Oscillospiraceae_Flavonifractor	0.5700934720579197	0.0010056451028976222	0.021024686951246287
Bacteroidaceae_Bacteroides	Veillonellaceae_Megasphaera	0.2040044493882091	0.27955417962071055	0.6590561099781975
Bacteroidaceae_Bacteroides	Lachnospiraceae_Oribacterium	0.3027808676307008	0.10387170798379251	0.44138438514522127
Bacteroidaceae_Bacteroides	Bifidobacteriaceae_Bifidobacterium	-0.13637374860956616	0.47240066949106363	0.8033885572255833
Bacteroidaceae_Bacteroides	Lachnospiraceae_[Ruminococcus]_torques_group	0.32371045738348897	0.08097954520049384	0.40309818055356933
Bacteroidaceae_Bacteroides	Prevotellaceae_Paraprevotella	0.7387628131273588	3.136744273194009e-06	0.00013662263945467238
Bacteroidaceae_Bacteroides	Muribaculaceae_Muribaculaceae	0.6659989281610047	5.892057064595318e-05	0.0019656905270820126
Bacteroidaceae_Bacteroides	Lachnospiraceae_Lachnoclostridium	0.02807803364382326	0.8829080714563816	0.9694819356142439
Bacteroidaceae_Bacteroides	Lachnospiraceae_Tyzzerella	-0.11955913383008926	0.5291590373982867	0.8381023945863774
Bacteroidaceae_Bacteroides	Coriobacteriaceae_Coriobacterium	0.19377085650723025	0.30489406685994547	0.6828871618818231
Bacteroidaceae_Bacteroides	Akkermansiaceae_Akkermansia	-0.4362677449124955	0.015945876429487003	0.1644943042199712
Bacteroidaceae_Bacteroides	Atopobiaceae_Olsenella	0.3730812013348164	0.042295423230642434	0.28585872252434197
